,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
32,"(4, 5, 6, 7, 9, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 30, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 50, 51, 55, 57)","[0.49045002 0.49235133 0.49162641 0.48472393 0.50260997 0.4940132
 0.49724937 0.49007435 0.48908233 0.47523961]",0.4907420509084095,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'max_positive_polarity', 'avg_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005130068080617943,0.006907201599344494,0.0023024005331148314
33,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 30, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 50, 51, 55, 57)","[0.49117297 0.492188   0.49169909 0.48489956 0.50100751 0.49417853
 0.49678371 0.49000112 0.48844857 0.47523961]",0.4905618670452273,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'max_positive_polarity', 'avg_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.004908808629477869,0.0066092945129729,0.0022030981709909667
34,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 45, 50, 51, 55, 57)","[0.49109917 0.49218926 0.49155127 0.48489956 0.50099715 0.49319519
 0.49651421 0.49000112 0.48844857 0.47415539]",0.4903050883466407,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'max_positive_polarity', 'avg_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005040232444343055,0.006786245533887896,0.0022620818446292983
35,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 50, 51, 55, 57)","[0.49109917 0.49218926 0.49155127 0.48489956 0.50099715 0.49319519
 0.49651421 0.49000112 0.48844857 0.47415539]",0.4903050883466407,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'max_positive_polarity', 'avg_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005040232444343055,0.006786245533887896,0.0022620818446292983
36,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 50, 51, 55, 57)","[0.48928234 0.49155522 0.49221837 0.48466575 0.49954788 0.49288442
 0.49720287 0.49007435 0.48860655 0.47333705]",0.4899374793524072,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'max_positive_polarity', 'avg_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005076779530336951,0.0068354530856906005,0.002278484361896867
37,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 49, 50, 51, 55, 57)","[0.48950408 0.49329266 0.49140072 0.48466393 0.49947492 0.49303855
 0.49717611 0.48978278 0.48791253 0.47200396]",0.4898250244033397,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005355689693697505,0.007210981966821043,0.0024036606556070146
38,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 49, 50, 51, 52, 55, 57)","[0.48898645 0.49329266 0.49175287 0.48493324 0.49940202 0.4935879
 0.49678371 0.48836434 0.48767343 0.47205649]",0.48968331370867035,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005340091486443499,0.007189980303607483,0.0023966601012024944
39,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 49, 50, 51, 52, 53, 55, 57)","[0.49030756 0.49141942 0.49210212 0.48479037 0.49863729 0.49173937
 0.49807722 0.48759698 0.48714877 0.47307796]",0.48948970741441417,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.00511444858672317,0.006886171275474419,0.0022953904251581396
40,"(4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 49, 50, 51, 52, 53, 55, 57)","[0.48899904 0.49141942 0.49202944 0.48478806 0.49856333 0.49178996
 0.49942631 0.48801685 0.48729741 0.47325061]",0.48955804150835275,"('n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005196417677670904,0.006996535704794587,0.002332178568264862
41,"(2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 49, 50, 51, 52, 53, 55, 57)","[0.48907283 0.49411532 0.49195913 0.48464276 0.49950384 0.49204681
 0.49949957 0.48681098 0.48707016 0.47347259]",0.489819398493817,"('n_unique_tokens', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005390023713312807,0.0072572098124308775,0.002419069937476959
42,"(2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 49, 50, 51, 52, 53, 54, 55, 57)","[0.48956584 0.4933914  0.49038538 0.48601597 0.50059344 0.49091929
 0.49810482 0.48928776 0.48895567 0.472307  ]",0.4899526581008068,"('n_unique_tokens', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005361353815085116,0.007218608225906221,0.00240620274196874
43,"(2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 49, 50, 51, 52, 53, 54, 55, 57)","[0.48847652 0.49345301 0.49105565 0.48579485 0.50092691 0.49083076
 0.49677575 0.48858287 0.48810893 0.472307  ]",0.48963122381646496,"('n_unique_tokens', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005336728000959961,0.007185451655654635,0.002395150551884878
44,"(2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 49, 50, 51, 52, 53, 54, 55, 57)","[0.48768212 0.49376388 0.49082054 0.48585069 0.50092691 0.49111355
 0.49797954 0.48642093 0.48798894 0.47203912]",0.48945862226252296,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005549295836226952,0.007471656218372348,0.0024905520727907826
45,"(2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 57)","[0.48760829 0.49376388 0.4909743  0.48585069 0.50092691 0.49111355
 0.49797954 0.48627892 0.48798894 0.47203912]",0.4894524143211941,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_sentiment_polarity')",0.005557206587563929,0.007482307374151981,0.00249410245805066
46,"(2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57)","[0.4888436  0.49355966 0.48987563 0.4853703  0.49768183 0.49350408
 0.49866314 0.4855078  0.48788795 0.47304395]",0.48939379355701124,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.005200425417312578,0.007001931786333411,0.0023339772621111367
47,"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57)","[0.4888436  0.49434173 0.49038741 0.48581081 0.49681575 0.49478145
 0.49726066 0.48856873 0.48808186 0.47297298]",0.48978649835912147,"('n_tokens_content', 'n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.005010492959291847,0.006746203839414974,0.002248734613138325
48,"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57)","[0.48848166 0.49456238 0.49029995 0.485591   0.49759747 0.49486654
 0.49584039 0.48829565 0.48724177 0.47317743]",0.4895954257541669,"('n_tokens_content', 'n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.0049824883418777555,0.006708497997084642,0.0022361659990282143
49,"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57)","[0.48848166 0.49456238 0.49029995 0.485591   0.49759747 0.49486654
 0.49584039 0.48829565 0.48724177 0.47317743]",0.4895954257541669,"('n_tokens_content', 'n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.0049824883418777555,0.006708497997084642,0.0022361659990282143
50,"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57)","[0.48797464 0.49566409 0.48625815 0.48484491 0.49831574 0.49324569
 0.49613902 0.48993031 0.48661351 0.47313785]",0.48921238836043746,"('n_tokens_content', 'n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_max', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.005165653060123619,0.006955113756355213,0.0023183712521184043
51,"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57)","[0.48835977 0.49501387 0.48574687 0.48486635 0.49939051 0.49143241
 0.49520881 0.48750601 0.48560968 0.47252596]",0.48856602354831624,"('n_tokens_content', 'n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_max', 'kw_max_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'self_reference_avg_sharess', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'title_sentiment_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.005251311223563438,0.007070445208922831,0.0023568150696409436
