,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
48,"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48944028 0.49371063 0.48490094 0.48649946 0.49966187 0.49496662
 0.49584703 0.48855274 0.48696512 0.47574294]",0.48962876380267273,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_imgs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.0048003253343739186,0.006463230956375051,0.0021544103187916834
47,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48622744 0.49499475 0.48635699 0.48544485 0.50084778 0.49250732
 0.49343544 0.49217882 0.48688538 0.47779244]",0.48966712068487067,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004525848726322924,0.006093671481467631,0.0020312238271558767
46,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48622744 0.49499475 0.48635699 0.48544485 0.50084778 0.49250732
 0.49350944 0.49217882 0.48688538 0.47779244]",0.4896745212886196,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'weekday_is_sunday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004529276508626458,0.0060982866996357145,0.0020327622332119047
45,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48622744 0.49499475 0.48635699 0.48544485 0.50084778 0.49250732
 0.49350944 0.49217882 0.48688538 0.47779244]",0.4896745212886196,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_thursday', 'weekday_is_friday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004529276508626458,0.0060982866996357145,0.0020327622332119047
44,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48622744 0.49499475 0.48635699 0.48560645 0.50084778 0.49250732
 0.49350944 0.49217882 0.48688538 0.47779244]",0.48969068159889756,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_friday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004521087507436969,0.006087260904027508,0.0020290869680091696
43,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48629522 0.49577194 0.48603635 0.48562273 0.50068883 0.49234756
 0.49461185 0.49330404 0.48594139 0.47914535]",0.4899765267441004,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'LDA_04', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004506437578096573,0.006067536016602998,0.0020225120055343323
42,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 34, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48629522 0.49577194 0.48603635 0.48562273 0.50068883 0.49234756
 0.49461185 0.49330404 0.48688538 0.4790075 ]",0.4900571403662135,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'LDA_03', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.0044832004802603425,0.00603624923506009,0.0020120830783533633
41,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 34, 36, 37, 38, 39, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48716845 0.49468024 0.48627586 0.48641053 0.50054157 0.49291353
 0.49453798 0.49330144 0.48672874 0.47922627]",0.490178461177432,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_tuesday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004293867992483246,0.005781329097192386,0.0019271096990641286
40,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 38, 39, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48709514 0.49525387 0.48635699 0.48641053 0.50140466 0.4927614
 0.49382427 0.49415257 0.48600791 0.47964803]",0.49029153826046434,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_01', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004419035040498039,0.005949855912167689,0.0019832853040558963
39,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48776324 0.49682226 0.48926454 0.48410204 0.50052714 0.48726762
 0.49545351 0.4943042  0.48791724 0.47849911]",0.49019209143874176,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'rate_positive_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004636254140986126,0.006242323009040749,0.0020807743363469165
38,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 45, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48783646 0.49623586 0.48724765 0.48372772 0.50124694 0.49401258
 0.49583655 0.49288362 0.48784444 0.47857236]",0.4905444188280332,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_avg_max', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004742512587480817,0.006385390995671366,0.0021284636652237885
37,"(2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 45, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48681311 0.49647966 0.48837547 0.48437519 0.50164223 0.49383007
 0.49554914 0.49371847 0.48777171 0.47891972]",0.4907474767939924,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'num_videos', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.00471725847979766,0.006351388481428298,0.0021171294938094323
36,"(2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 45, 49, 50, 51, 52, 53, 54, 56, 57)","[0.48981957 0.49652845 0.4870015  0.48526456 0.50172526 0.49368268
 0.4970275  0.49260162 0.4881528  0.47905763]",0.49108615879513173,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'min_positive_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004653775467239825,0.006265913988891374,0.0020886379962971246
35,"(2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 45, 50, 51, 52, 53, 54, 56, 57)","[0.48966817 0.49633838 0.48884475 0.48541133 0.500836   0.49338999
 0.49678518 0.4928962  0.48849396 0.47892209]",0.4911586058072298,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'global_rate_negative_words', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.00444125947731821,0.005979779231534306,0.001993259743844768
34,"(2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 50, 51, 52, 53, 54, 56, 57)","[0.48966817 0.49619231 0.48842729 0.48467407 0.500836   0.49331837
 0.49695405 0.4928962  0.48834894 0.4789931 ]",0.49103084827236376,"('n_unique_tokens', 'n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004503819112152106,0.006064010474275834,0.002021336824758611
33,"(3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 34, 36, 37, 39, 42, 43, 44, 50, 51, 52, 53, 54, 56, 57)","[0.48981518 0.49533981 0.48848777 0.48540355 0.50170385 0.49298768
 0.49695405 0.49304532 0.48754545 0.47805748]",0.49093401317136365,"('n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'weekday_is_saturday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004670392246995869,0.0062882870735957545,0.0020960956911985846
32,"(3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 37, 39, 42, 43, 44, 50, 51, 52, 53, 54, 56, 57)","[0.49004018 0.49526699 0.48850044 0.48540355 0.50170385 0.49315264
 0.49571564 0.493038   0.48754545 0.4779225 ]",0.4908289234514653,"('n_non_stop_words', 'n_non_stop_unique_tokens', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004608147557063157,0.006204479877453799,0.002068159959151266
31,"(3, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 37, 39, 42, 43, 44, 50, 51, 52, 53, 54, 56, 57)","[0.49004018 0.49524548 0.48841458 0.48526148 0.50154861 0.49298768
 0.49608392 0.49304253 0.48747533 0.47865381]",0.4908753594673046,"('n_non_stop_words', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'global_rate_positive_words', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004508573764711949,0.006070412210714723,0.0020234707369049076
30,"(3, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 37, 39, 42, 43, 50, 51, 52, 53, 54, 56, 57)","[0.48959394 0.49514824 0.48850221 0.48573385 0.50087658 0.49296679
 0.49630379 0.49407502 0.48731852 0.47784908]",0.490836802548384,"('n_non_stop_words', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_00', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004568685405275031,0.006151347436780285,0.0020504491455934286
29,"(3, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 39, 42, 43, 50, 51, 52, 53, 54, 56, 57)","[0.4895976  0.4949788  0.48834145 0.48718536 0.49970153 0.49311037
 0.49604457 0.49407502 0.48731852 0.47899064]",0.4909343859042427,"('n_non_stop_words', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'title_subjectivity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004150068315123176,0.005587715027001127,0.0018625716756670424
28,"(3, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 39, 42, 43, 50, 51, 52, 53, 56, 57)","[0.48782458 0.49428767 0.48939768 0.48718536 0.49880279 0.49243573
 0.49621053 0.49407502 0.48826528 0.47850717]",0.49069918192553796,"('n_non_stop_words', 'num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004069400561181167,0.00547910273759528,0.0018263675791984266
27,"(5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 39, 42, 43, 50, 51, 52, 53, 56, 57)","[0.48987109 0.49350981 0.49019071 0.48718536 0.49851538 0.49227343
 0.49683177 0.49355258 0.48746373 0.47849694]",0.4907890802964058,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'num_keywords', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.0039982154730594105,0.005383258053509753,0.0017944193511699176
